transit_timestamp,station_complex_id,scheduled_trains,station_name,borough
2025-05-05 22:00:00,619,40,Broadway-Lafayette St/Bleecker St,M
2025-05-05 22:00:00,620,47,Borough Hall/Court St,B
2025-05-05 22:00:00,621,19,Broadway Junction,B
2025-05-05 22:00:00,622,32,Brooklyn Bridge-City Hall/Chambers St,M
2025-05-05 22:00:00,623,39,Canal St,M
2025-05-05 22:00:00,624,63,Chambers St/WTC/Park Place/Cortlandt St,M
2025-05-05 22:00:00,625,30,Delancey St-Essex St,M
2025-05-05 22:00:00,626,44,Franklin Av-Medgar Evers College/Botanic Garden,B
2025-05-05 22:00:00,627,15,Franklin Av,B
2025-05-05 22:00:00,628,45,Fulton St,M
2025-05-05 22:00:00,629,36,Metropolitan Av/Lorimer St,B
2025-05-05 22:00:00,630,24,Myrtle-Wyckoff Avs,Q
2025-05-05 22:00:00,635,23,Whitehall St-South Ferry,M
2025-05-05 22:00:00,636,44,Jay St-MetroTech,B
2025-05-05 23:00:00,1,4,Astoria-Ditmars Blvd,Q
2025-05-05 23:00:00,2,10,Astoria Blvd,Q
2025-05-05 23:00:00,3,10,30 Av,Q
2025-05-05 23:00:00,4,9,Broadway,Q
2025-05-05 23:00:00,5,9,36 Av,Q
2025-05-05 23:00:00,6,9,39 Av-Dutch Kills,Q
2025-05-05 23:00:00,8,16,5 Av/59 St,M
2025-05-05 23:00:00,9,26,57 St-7 Av,M
2025-05-05 23:00:00,10,16,49 St,M
2025-05-05 23:00:00,13,13,28 St,M
2025-05-05 23:00:00,14,13,23 St,M
2025-05-05 23:00:00,16,14,8 St-NYU,M
2025-05-05 23:00:00,17,14,Prince St,M
2025-05-05 23:00:00,20,11,City Hall,M
2025-05-05 23:00:00,22,12,Rector St,M
2025-05-05 23:00:00,26,29,DeKalb Av,B
2025-05-05 23:00:00,28,21,Union St,B
2025-05-05 23:00:00,30,20,Prospect Av,B
2025-05-05 23:00:00,31,20,25 St,B
2025-05-05 23:00:00,32,24,36 St,B
2025-05-05 23:00:00,33,15,45 St,B
2025-05-05 23:00:00,34,14,53 St,B
2025-05-05 23:00:00,35,14,59 St,B
2025-05-05 23:00:00,36,9,Bay Ridge Av,B
2025-05-05 23:00:00,37,10,77 St,B
2025-05-05 23:00:00,38,9,86 St,B
2025-05-05 23:00:00,39,3,Bay Ridge-95 St,B
2025-05-05 23:00:00,41,9,7 Av,B
2025-05-05 23:00:00,42,12,Prospect Park,B
2025-05-05 23:00:00,43,9,Parkside Av,B
2025-05-05 23:00:00,44,9,Church Av,B
2025-05-05 23:00:00,45,9,Beverley Rd,B
2025-05-05 23:00:00,46,9,Cortelyou Rd,B
2025-05-05 23:00:00,47,10,Newkirk Plaza,B
2025-05-05 23:00:00,48,10,Avenue H,B
2025-05-05 23:00:00,49,10,Avenue J,B
2025-05-05 23:00:00,50,9,Avenue M,B
2025-05-05 23:00:00,51,9,Kings Hwy,B
2025-05-05 23:00:00,52,10,Avenue U,B
2025-05-05 23:00:00,53,9,Neck Rd,B
2025-05-05 23:00:00,54,9,Sheepshead Bay,B
2025-05-05 23:00:00,55,9,Brighton Beach,B
2025-05-05 23:00:00,56,8,Ocean Pkwy,B
2025-05-05 23:00:00,57,20,W 8 St-NY Aquarium,B
2025-05-05 23:00:00,58,15,Coney Island-Stillwell Av,B
2025-05-05 23:00:00,59,9,9 Av,B
2025-05-05 23:00:00,60,9,Fort Hamilton Pkwy,B
2025-05-05 23:00:00,61,9,50 St,B
2025-05-05 23:00:00,62,8,55 St,B
2025-05-05 23:00:00,64,9,71 St,B
2025-05-05 23:00:00,65,10,79 St,B
2025-05-05 23:00:00,66,10,18 Av,B
2025-05-05 23:00:00,67,9,20 Av,B
2025-05-05 23:00:00,68,9,Bay Pkwy,B
2025-05-05 23:00:00,69,8,25 Av,B
2025-05-05 23:00:00,70,9,Bay 50 St,B
2025-05-05 23:00:00,71,8,8 Av,B
2025-05-05 23:00:00,72,8,Fort Hamilton Pkwy,B
2025-05-05 23:00:00,74,9,18 Av,B
2025-05-05 23:00:00,75,9,20 Av,B
2025-05-05 23:00:00,76,9,Bay Pkwy,B
2025-05-05 23:00:00,77,9,Kings Hwy,B
2025-05-05 23:00:00,78,9,Avenue U,B
2025-05-05 23:00:00,79,8,86 St,B
2025-05-05 23:00:00,80,9,121 St,Q
2025-05-05 23:00:00,81,9,111 St,Q
2025-05-05 23:00:00,82,9,104 St,Q
2025-05-05 23:00:00,83,8,Woodhaven Blvd,Q
2025-05-05 23:00:00,84,9,85 St-Forest Pkwy,Q
2025-05-05 23:00:00,85,9,75 St-Elderts Ln,Q
2025-05-05 23:00:00,86,9,Cypress Hills,B
2025-05-05 23:00:00,87,9,Crescent St,B
2025-05-05 23:00:00,88,9,Norwood Av,B
2025-05-05 23:00:00,89,9,Cleveland St,B
2025-05-05 23:00:00,90,9,Van Siclen Av,B
2025-05-05 23:00:00,91,9,Alabama Av,B
2025-05-05 23:00:00,93,9,Chauncey St,B
2025-05-05 23:00:00,94,9,Halsey St,B
2025-05-05 23:00:00,95,8,Gates Av,B
2025-05-05 23:00:00,96,9,Kosciuszko St,B
2025-05-05 23:00:00,97,17,Myrtle Av,B
2025-05-05 23:00:00,98,16,Flushing Av,B
2025-05-05 23:00:00,99,16,Lorimer St,B
2025-05-05 23:00:00,100,16,Hewes St,B
2025-05-05 23:00:00,101,16,Marcy Av,B
2025-05-05 23:00:00,103,9,Bowery,M
2025-05-05 23:00:00,107,4,Broad St,M
2025-05-05 23:00:00,108,4,Middle Village-Metropolitan Av,Q
2025-05-05 23:00:00,109,11,Fresh Pond Rd,Q
2025-05-05 23:00:00,110,11,Forest Av,Q
2025-05-05 23:00:00,111,11,Seneca Av,Q
2025-05-05 23:00:00,113,10,Knickerbocker Av,B
2025-05-05 23:00:00,114,9,Central Av,B
2025-05-05 23:00:00,118,13,3 Av,M
2025-05-05 23:00:00,119,13,1 Av,M
2025-05-05 23:00:00,120,13,Bedford Av,B
2025-05-05 23:00:00,122,14,Graham Av,B
2025-05-05 23:00:00,123,14,Grand St,B
2025-05-05 23:00:00,124,14,Montrose Av,B
2025-05-05 23:00:00,125,15,Morgan Av,B
2025-05-05 23:00:00,126,15,Jefferson St,B
2025-05-05 23:00:00,127,13,DeKalb Av,B
2025-05-05 23:00:00,129,15,Halsey St,B
2025-05-05 23:00:00,130,15,Wilson Av,B
2025-05-05 23:00:00,131,16,Bushwick Av-Aberdeen St,B
2025-05-05 23:00:00,133,15,Atlantic Av,B
2025-05-05 23:00:00,134,14,Sutter Av,B
2025-05-05 23:00:00,135,16,Livonia Av,B
2025-05-05 23:00:00,136,16,New Lots Av,B
2025-05-05 23:00:00,137,16,East 105 St,B
2025-05-05 23:00:00,138,6,Canarsie-Rockaway Pkwy,B
2025-05-05 23:00:00,141,6,Park Pl,B
2025-05-05 23:00:00,143,5,Inwood-207 St,M
2025-05-05 23:00:00,144,10,Dyckman St,M
2025-05-05 23:00:00,145,9,190 St,M
2025-05-05 23:00:00,146,9,181 St,M
2025-05-05 23:00:00,147,9,175 St,M
2025-05-05 23:00:00,149,10,163 St-Amsterdam Av,M
2025-05-05 23:00:00,150,10,155 St,M
2025-05-05 23:00:00,152,10,135 St,M
2025-05-05 23:00:00,153,21,125 St,M
2025-05-05 23:00:00,154,10,116 St,M
2025-05-05 23:00:00,155,10,Cathedral Pkwy (110 St),M
2025-05-05 23:00:00,156,10,103 St,M
2025-05-05 23:00:00,157,10,96 St,M
2025-05-05 23:00:00,158,10,86 St,M
2025-05-05 23:00:00,159,10,81 St-Museum of Natural History,M
2025-05-05 23:00:00,160,11,72 St,M
2025-05-05 23:00:00,162,22,50 St,M
2025-05-05 23:00:00,164,22,34 St-Penn Station,M
2025-05-05 23:00:00,165,23,23 St,M
2025-05-05 23:00:00,168,22,Spring St,M
2025-05-05 23:00:00,169,22,Canal St,M
2025-05-05 23:00:00,173,11,High St,B
2025-05-05 23:00:00,175,19,Hoyt-Schermerhorn Sts,B
2025-05-05 23:00:00,176,12,Lafayette Av,B
2025-05-05 23:00:00,177,10,Clinton-Washington Avs,B
2025-05-05 23:00:00,179,10,Nostrand Av,B
2025-05-05 23:00:00,180,10,Kingston-Throop Avs,B
2025-05-05 23:00:00,181,11,Utica Av,B
2025-05-05 23:00:00,182,12,Ralph Av,B
2025-05-05 23:00:00,183,12,Rockaway Av,B
2025-05-05 23:00:00,185,10,Liberty Av,B
2025-05-05 23:00:00,186,10,Van Siclen Av,B
2025-05-05 23:00:00,187,11,Shepherd Av,B
2025-05-05 23:00:00,188,10,Euclid Av,B
2025-05-05 23:00:00,189,10,Grant Av,B
2025-05-05 23:00:00,190,10,80 St,Q
2025-05-05 23:00:00,191,10,88 St,Q
2025-05-05 23:00:00,192,11,Rockaway Blvd,Q
2025-05-05 23:00:00,193,5,104 St,Q
2025-05-05 23:00:00,194,5,111 St,Q
2025-05-05 23:00:00,195,2,Ozone Park-Lefferts Blvd,Q
2025-05-05 23:00:00,196,2,Aqueduct Racetrack,Q
2025-05-05 23:00:00,197,4,Aqueduct-N Conduit Av,Q
2025-05-05 23:00:00,198,2,Howard Beach-JFK Airport,Q
2025-05-05 23:00:00,200,6,Beach 90 St,Q
2025-05-05 23:00:00,201,6,Beach 98 St,Q
2025-05-05 23:00:00,202,6,Beach 105 St,Q
2025-05-05 23:00:00,203,3,Rockaway Park-Beach 116 St,Q
2025-05-05 23:00:00,204,6,Beach 67 St,Q
2025-05-05 23:00:00,205,6,Beach 60 St,Q
2025-05-05 23:00:00,206,6,Beach 44 St,Q
2025-05-05 23:00:00,207,6,Beach 36 St,Q
2025-05-05 23:00:00,208,6,Beach 25 St,Q
2025-05-05 23:00:00,209,3,Far Rockaway-Mott Av,Q
2025-05-05 23:00:00,210,4,Norwood-205 St,Bx
2025-05-05 23:00:00,211,10,Bedford Park Blvd,Bx
2025-05-05 23:00:00,212,10,Kingsbridge Rd,Bx
2025-05-05 23:00:00,213,9,Fordham Rd,Bx
2025-05-05 23:00:00,214,9,182-183 Sts,Bx
2025-05-05 23:00:00,215,9,Tremont Av,Bx
2025-05-05 23:00:00,216,9,174-175 Sts,Bx
2025-05-05 23:00:00,217,9,170 St,Bx
2025-05-05 23:00:00,218,10,167 St,Bx
2025-05-05 23:00:00,220,10,155 St,M
2025-05-05 23:00:00,221,12,21 St-Queensbridge,Q
2025-05-05 23:00:00,222,12,Roosevelt Island,M
2025-05-05 23:00:00,223,21,Lexington Av/63 St,M
2025-05-05 23:00:00,224,11,57 St,M
2025-05-05 23:00:00,225,19,47-50 Sts-Rockefeller Ctr,M
2025-05-05 23:00:00,228,11,23 St,M
2025-05-05 23:00:00,231,10,Grand St,M
2025-05-05 23:00:00,232,12,2 Av,M
2025-05-05 23:00:00,234,11,East Broadway,M
2025-05-05 23:00:00,235,11,York St,B
2025-05-05 23:00:00,236,20,Bergen St,B
2025-05-05 23:00:00,237,19,Carroll St,B
2025-05-05 23:00:00,238,20,Smith-9 Sts,B
2025-05-05 23:00:00,240,20,7 Av,B
2025-05-05 23:00:00,241,18,15 St-Prospect Park,B
2025-05-05 23:00:00,242,17,Fort Hamilton Pkwy,B
2025-05-05 23:00:00,243,14,Church Av,B
2025-05-05 23:00:00,244,11,Ditmas Av,B
2025-05-05 23:00:00,245,11,18 Av,B
2025-05-05 23:00:00,246,10,Avenue I,B
2025-05-05 23:00:00,247,10,Bay Pkwy,B
2025-05-05 23:00:00,248,11,Avenue N,B
2025-05-05 23:00:00,249,11,Avenue P,B
2025-05-05 23:00:00,250,9,Kings Hwy,B
2025-05-05 23:00:00,251,9,Avenue U,B
2025-05-05 23:00:00,252,11,Avenue X,B
2025-05-05 23:00:00,253,11,Neptune Av,B
2025-05-05 23:00:00,254,4,Jamaica-179 St,Q
2025-05-05 23:00:00,255,12,169 St,Q
2025-05-05 23:00:00,256,12,Parsons Blvd,Q
2025-05-05 23:00:00,257,12,Sutphin Blvd,Q
2025-05-05 23:00:00,258,22,Briarwood,Q
2025-05-05 23:00:00,259,23,Kew Gardens-Union Tpke,Q
2025-05-05 23:00:00,260,22,75 Av,Q
2025-05-05 23:00:00,261,23,Forest Hills-71 Av,Q
2025-05-05 23:00:00,262,23,67 Av,Q
2025-05-05 23:00:00,263,23,63 Dr-Rego Park,Q
2025-05-05 23:00:00,264,23,Woodhaven Blvd,Q
2025-05-05 23:00:00,265,23,Grand Av-Newtown,Q
2025-05-05 23:00:00,266,24,Elmhurst Av,Q
2025-05-05 23:00:00,268,23,65 St,Q
2025-05-05 23:00:00,269,22,Northern Blvd,Q
2025-05-05 23:00:00,270,23,46 St,Q
2025-05-05 23:00:00,271,23,Steinway St,Q
2025-05-05 23:00:00,272,25,36 St,Q
2025-05-05 23:00:00,273,12,Queens Plaza,Q
2025-05-05 23:00:00,276,12,5 Av/53 St,M
2025-05-05 23:00:00,277,22,7 Av,M
2025-05-05 23:00:00,278,9,Jamaica Center-Parsons/Archer,Q
2025-05-05 23:00:00,279,20,Sutphin Blvd-Archer Av-JFK Airport,Q
2025-05-05 23:00:00,280,10,Jamaica-Van Wyck,Q
2025-05-05 23:00:00,282,10,21 St,Q
2025-05-05 23:00:00,283,8,Greenpoint Av,B
2025-05-05 23:00:00,284,8,Nassau Av,B
2025-05-05 23:00:00,286,8,Broadway,B
2025-05-05 23:00:00,287,8,Flushing Av,B
2025-05-05 23:00:00,288,9,Myrtle-Willoughby Avs,B
2025-05-05 23:00:00,289,9,Bedford-Nostrand Avs,B
2025-05-05 23:00:00,290,9,Classon Av,B
2025-05-05 23:00:00,291,9,Clinton-Washington Avs,B
2025-05-05 23:00:00,292,7,Fulton St,B
2025-05-05 23:00:00,293,5,Van Cortlandt Park-242 St,Bx
2025-05-05 23:00:00,294,14,238 St,Bx
2025-05-05 23:00:00,295,13,231 St,Bx
2025-05-05 23:00:00,296,14,Marble Hill-225 St,M
2025-05-05 23:00:00,297,15,215 St,M
2025-05-05 23:00:00,298,14,207 St,M
2025-05-05 23:00:00,299,13,Dyckman St,M
2025-05-05 23:00:00,300,13,191 St,M
2025-05-05 23:00:00,301,13,181 St,M
2025-05-05 23:00:00,303,13,157 St,M
2025-05-05 23:00:00,304,14,145 St,M
2025-05-05 23:00:00,305,13,137 St-City College,M
2025-05-05 23:00:00,306,13,125 St,M
2025-05-05 23:00:00,307,12,116 St-Columbia University,M
2025-05-05 23:00:00,308,13,Cathedral Pkwy (110 St),M
2025-05-05 23:00:00,309,12,103 St,M
2025-05-05 23:00:00,310,30,96 St,M
2025-05-05 23:00:00,311,13,86 St,M
2025-05-05 23:00:00,312,13,79 St,M
2025-05-05 23:00:00,313,29,72 St,M
2025-05-05 23:00:00,314,12,66 St-Lincoln Center,M
2025-05-05 23:00:00,316,13,50 St,M
2025-05-05 23:00:00,318,26,34 St-Penn Station,M
2025-05-05 23:00:00,319,12,28 St,M
2025-05-05 23:00:00,320,12,23 St,M
2025-05-05 23:00:00,321,12,18 St,M
2025-05-05 23:00:00,323,13,Christopher St-Stonewall,M
2025-05-05 23:00:00,324,12,Houston St,M
2025-05-05 23:00:00,325,12,Canal St,M
2025-05-05 23:00:00,326,12,Franklin St,M
2025-05-05 23:00:00,327,23,Chambers St,M
2025-05-05 23:00:00,328,12,WTC Cortlandt,M
2025-05-05 23:00:00,329,12,Rector St,M
2025-05-05 23:00:00,333,10,Wall St,M
2025-05-05 23:00:00,334,11,Clark St,B
2025-05-05 23:00:00,336,10,Hoyt St,B
2025-05-05 23:00:00,337,21,Nevins St,B
2025-05-05 23:00:00,339,20,Bergen St,B
2025-05-05 23:00:00,340,19,Grand Army Plaza,B
2025-05-05 23:00:00,341,19,Eastern Pkwy-Brooklyn Museum,B
2025-05-05 23:00:00,343,10,Nostrand Av,B
2025-05-05 23:00:00,344,11,Kingston Av,B
2025-05-05 23:00:00,345,9,Crown Hts-Utica Av,B
2025-05-05 23:00:00,346,9,Sutter Av-Rutland Rd,B
2025-05-05 23:00:00,347,10,Saratoga Av,B
2025-05-05 23:00:00,348,12,Rockaway Av,B
2025-05-05 23:00:00,349,12,Junius St,B
2025-05-05 23:00:00,350,11,Pennsylvania Av,B
2025-05-05 23:00:00,351,11,Van Siclen Av,B
2025-05-05 23:00:00,352,4,New Lots Av,B
2025-05-05 23:00:00,353,10,President St-Medgar Evers College,B
2025-05-05 23:00:00,354,10,Sterling St,B
2025-05-05 23:00:00,355,10,Winthrop St,B
2025-05-05 23:00:00,356,9,Church Av,B
2025-05-05 23:00:00,357,9,Beverly Rd,B
2025-05-05 23:00:00,358,9,Newkirk Av-Little Haiti,B
2025-05-05 23:00:00,359,4,Flatbush Av-Brooklyn College,B
2025-05-05 23:00:00,360,5,Pelham Bay Park,Bx
2025-05-05 23:00:00,361,13,Buhre Av,Bx
2025-05-05 23:00:00,362,13,Middletown Rd,Bx
2025-05-05 23:00:00,363,12,Westchester Sq-E Tremont Av,Bx
2025-05-05 23:00:00,364,11,Zerega Av,Bx
2025-05-05 23:00:00,365,11,Castle Hill Av,Bx
2025-05-05 23:00:00,366,13,Parkchester,Bx
2025-05-05 23:00:00,367,13,St Lawrence Av,Bx
2025-05-05 23:00:00,368,13,Morrison Av-Soundview,Bx
2025-05-05 23:00:00,369,13,Elder Av,Bx
2025-05-05 23:00:00,370,12,Whitlock Av,Bx
2025-05-05 23:00:00,371,13,Hunts Point Av,Bx
2025-05-05 23:00:00,372,12,Longwood Av,Bx
2025-05-05 23:00:00,373,12,E 149 St,Bx
2025-05-05 23:00:00,374,13,E 143 St-St Mary's St,Bx
2025-05-05 23:00:00,375,13,Cypress Av,Bx
2025-05-05 23:00:00,376,13,Brook Av,Bx
2025-05-05 23:00:00,377,13,3 Av-138 St,Bx
2025-05-05 23:00:00,378,4,Woodlawn,Bx
2025-05-05 23:00:00,379,9,Mosholu Pkwy,Bx
2025-05-05 23:00:00,380,9,Bedford Park Blvd-Lehman College,Bx
2025-05-05 23:00:00,381,10,Kingsbridge Rd,Bx
2025-05-05 23:00:00,382,10,Fordham Rd,Bx
2025-05-05 23:00:00,383,10,183 St,Bx
2025-05-05 23:00:00,384,10,Burnside Av,Bx
2025-05-05 23:00:00,385,11,176 St,Bx
2025-05-05 23:00:00,386,11,Mt Eden Av,Bx
2025-05-05 23:00:00,387,11,170 St,Bx
2025-05-05 23:00:00,388,10,167 St,Bx
2025-05-05 23:00:00,391,11,138 St-Grand Concourse,Bx
2025-05-05 23:00:00,392,24,125 St,M
2025-05-05 23:00:00,393,13,116 St,M
2025-05-05 23:00:00,394,12,110 St,M
2025-05-05 23:00:00,395,12,103 St,M
2025-05-05 23:00:00,396,12,96 St,M
2025-05-05 23:00:00,397,23,86 St,M
2025-05-05 23:00:00,398,13,77 St,M
2025-05-05 23:00:00,399,12,68 St-Hunter College,M
2025-05-05 23:00:00,403,12,33 St,M
2025-05-05 23:00:00,404,13,28 St,M
2025-05-05 23:00:00,405,14,23 St-Baruch College,M
2025-05-05 23:00:00,407,14,Astor Pl,M
2025-05-05 23:00:00,409,12,Spring St,M
2025-05-05 23:00:00,413,11,Wall St,M
2025-05-05 23:00:00,414,10,Bowling Green,M
2025-05-05 23:00:00,416,5,Wakefield-241 St,Bx
2025-05-05 23:00:00,417,10,Nereid Av,Bx
2025-05-05 23:00:00,418,10,233 St,Bx
2025-05-05 23:00:00,419,10,225 St,Bx
2025-05-05 23:00:00,420,10,219 St,Bx
2025-05-05 23:00:00,421,10,Gun Hill Rd,Bx
2025-05-05 23:00:00,422,10,Burke Av,Bx
2025-05-05 23:00:00,423,9,Allerton Av,Bx
2025-05-05 23:00:00,424,10,Pelham Pkwy,Bx
2025-05-05 23:00:00,425,10,Bronx Park East,Bx
2025-05-05 23:00:00,426,14,E 180 St,Bx
2025-05-05 23:00:00,427,10,West Farms Sq-E Tremont Av,Bx
2025-05-05 23:00:00,428,10,174 St,Bx
2025-05-05 23:00:00,429,9,Freeman St,Bx
2025-05-05 23:00:00,430,11,Simpson St,Bx
2025-05-05 23:00:00,431,11,Intervale Av,Bx
2025-05-05 23:00:00,432,11,Prospect Av,Bx
2025-05-05 23:00:00,433,11,Jackson Av,Bx
2025-05-05 23:00:00,434,10,3 Av-149 St,Bx
2025-05-05 23:00:00,436,3,Harlem-148 St,M
2025-05-05 23:00:00,437,8,145 St,M
2025-05-05 23:00:00,438,17,135 St,M
2025-05-05 23:00:00,439,17,125 St,M
2025-05-05 23:00:00,440,18,116 St,M
2025-05-05 23:00:00,441,17,110 St-Malcolm X Plaza,M
2025-05-05 23:00:00,442,3,Eastchester-Dyre Av,Bx
2025-05-05 23:00:00,443,8,Baychester Av,Bx
2025-05-05 23:00:00,444,8,Gun Hill Rd,Bx
2025-05-05 23:00:00,445,9,Pelham Pkwy,Bx
2025-05-05 23:00:00,446,9,Morris Park,Bx
2025-05-05 23:00:00,447,9,Flushing-Main St,Q
2025-05-05 23:00:00,448,18,Mets-Willets Point,Q
2025-05-05 23:00:00,449,19,111 St,Q
2025-05-05 23:00:00,450,19,103 St-Corona Plaza,Q
2025-05-05 23:00:00,451,18,Junction Blvd,Q
2025-05-05 23:00:00,452,18,90 St-Elmhurst Av,Q
2025-05-05 23:00:00,453,18,82 St-Jackson Hts,Q
2025-05-05 23:00:00,455,18,69 St,Q
2025-05-05 23:00:00,456,18,61 St-Woodside,Q
2025-05-05 23:00:00,457,19,61 St-Woodside,Q
2025-05-05 23:00:00,458,19,61 St-Woodside,Q
2025-05-05 23:00:00,459,19,61 St-Woodside,Q
2025-05-05 23:00:00,460,20,61 St-Woodside,Q
2025-05-05 23:00:00,461,18,61 St-Woodside,Q
2025-05-05 23:00:00,463,18,Hunters Point Av,Q
2025-05-05 23:00:00,464,20,Vernon Blvd-Jackson Av,Q
2025-05-05 23:00:00,471,9,34 St-Hudson Yards,M
2025-05-05 23:00:00,475,5,96 St,M
2025-05-05 23:00:00,476,10,86 St,M
2025-05-05 23:00:00,477,9,72 St,M
2025-05-05 23:00:00,501,2,St George,SI
2025-05-05 23:00:00,502,4,Tompkinsville,SI
2025-05-05 23:00:00,503,4,Stapleton,SI
2025-05-05 23:00:00,504,4,Clifton,SI
2025-05-05 23:00:00,505,4,Grasmere,SI
2025-05-05 23:00:00,506,4,Old Town,SI
2025-05-05 23:00:00,507,4,Dongan Hills,SI
2025-05-05 23:00:00,508,4,Jefferson Av,SI
2025-05-05 23:00:00,509,4,Grant City,SI
2025-05-05 23:00:00,510,4,New Dorp,SI
2025-05-05 23:00:00,511,4,Oakwood Heights,SI
2025-05-05 23:00:00,512,4,Bay Terrace,SI
2025-05-05 23:00:00,513,4,Great Kills,SI
2025-05-05 23:00:00,514,4,Eltingville,SI
2025-05-05 23:00:00,515,4,Annadale,SI
2025-05-05 23:00:00,516,4,Huguenot,SI
2025-05-05 23:00:00,517,4,Prince's Bay,SI
2025-05-05 23:00:00,518,4,Pleasant Plains,SI
2025-05-05 23:00:00,519,4,Richmond Valley,SI
2025-05-05 23:00:00,522,2,Tottenville,SI
2025-05-05 23:00:00,523,4,Arthur Kill,SI
2025-05-05 23:00:00,601,48,14 St/6 Av,M
2025-05-05 23:00:00,602,47,34 St-Herald Sq,M
2025-05-05 23:00:00,603,10,149 St-Grand Concourse,Bx
2025-05-05 23:00:00,604,20,161 St-Yankee Stadium,Bx
2025-05-05 23:00:00,605,23,168 St-Washington Hts,M
2025-05-05 23:00:00,606,33,Court Sq-23 St,Q
2025-05-05 23:00:00,607,46,34 St-Herald Sq,M
2025-05-05 23:00:00,608,41,4 Av-9 St,B
2025-05-05 23:00:00,609,38,42 St-Bryant Pk/5 Av,M
2025-05-05 23:00:00,610,54,Grand Central-42 St,M
2025-05-05 23:00:00,611,89,Times Sq-42 St/Port Authority Bus Terminal,M
2025-05-05 23:00:00,612,25,Lexington Av/51-53 Sts,M
2025-05-05 23:00:00,613,39,Lexington Av/59 St,M
2025-05-05 23:00:00,614,34,59 St-Columbus Circle,M
2025-05-05 23:00:00,615,17,62 St/New Utrecht Av,B
2025-05-05 23:00:00,616,43,Jackson Hts-Roosevelt Av/74 St-Broadway,Q
2025-05-05 23:00:00,617,53,Atlantic Av-Barclays Ctr,B
2025-05-05 23:00:00,618,30,14 St/8 Av,M
2025-05-05 23:00:00,619,36,Broadway-Lafayette St/Bleecker St,M
2025-05-05 23:00:00,620,32,Borough Hall/Court St,B
2025-05-05 23:00:00,621,12,Broadway Junction,B
2025-05-05 23:00:00,622,25,Brooklyn Bridge-City Hall/Chambers St,M
2025-05-05 23:00:00,623,33,Canal St,M
2025-05-05 23:00:00,624,36,Chambers St/WTC/Park Place/Cortlandt St,M
2025-05-05 23:00:00,625,22,Delancey St-Essex St,M
2025-05-05 23:00:00,626,26,Franklin Av-Medgar Evers College/Botanic Garden,B
2025-05-05 23:00:00,627,13,Franklin Av,B
2025-05-05 23:00:00,628,30,Fulton St,M
2025-05-05 23:00:00,629,21,Metropolitan Av/Lorimer St,B
2025-05-05 23:00:00,630,15,Myrtle-Wyckoff Avs,Q
2025-05-05 23:00:00,635,18,Whitehall St-South Ferry,M
2025-05-05 23:00:00,636,33,Jay St-MetroTech,B
2025-05-06 00:00:00,2,4,Astoria Blvd,Q
2025-05-06 00:00:00,3,4,30 Av,Q
2025-05-06 00:00:00,4,5,Broadway,Q
2025-05-06 00:00:00,5,5,36 Av,Q
2025-05-06 00:00:00,6,5,39 Av-Dutch Kills,Q
2025-05-06 00:00:00,8,5,5 Av/59 St,M
2025-05-06 00:00:00,9,7,57 St-7 Av,M
2025-05-06 00:00:00,10,6,49 St,M
2025-05-06 00:00:00,13,6,28 St,M
2025-05-06 00:00:00,14,6,23 St,M
2025-05-06 00:00:00,16,6,8 St-NYU,M
2025-05-06 00:00:00,17,6,Prince St,M
2025-05-06 00:00:00,26,15,DeKalb Av,B
2025-05-06 00:00:00,28,15,Union St,B
2025-05-06 00:00:00,30,16,Prospect Av,B
2025-05-06 00:00:00,31,16,25 St,B
2025-05-06 00:00:00,32,14,36 St,B
2025-05-06 00:00:00,33,7,45 St,B
2025-05-06 00:00:00,34,8,53 St,B
2025-05-06 00:00:00,35,8,59 St,B
2025-05-06 00:00:00,36,1,Bay Ridge Av,B
2025-05-06 00:00:00,37,1,77 St,B
2025-05-06 00:00:00,38,1,86 St,B
2025-05-06 00:00:00,39,1,Bay Ridge-95 St,B
2025-05-06 00:00:00,41,2,7 Av,B
2025-05-06 00:00:00,42,2,Prospect Park,B
2025-05-06 00:00:00,43,2,Parkside Av,B
2025-05-06 00:00:00,44,2,Church Av,B
2025-05-06 00:00:00,45,2,Beverley Rd,B
2025-05-06 00:00:00,46,2,Cortelyou Rd,B
2025-05-06 00:00:00,47,2,Newkirk Plaza,B
2025-05-06 00:00:00,48,2,Avenue H,B
2025-05-06 00:00:00,49,2,Avenue J,B
2025-05-06 00:00:00,50,3,Avenue M,B
2025-05-06 00:00:00,51,3,Kings Hwy,B
2025-05-06 00:00:00,52,3,Avenue U,B
2025-05-06 00:00:00,53,3,Neck Rd,B
2025-05-06 00:00:00,54,3,Sheepshead Bay,B
2025-05-06 00:00:00,55,3,Brighton Beach,B
2025-05-06 00:00:00,56,4,Ocean Pkwy,B
2025-05-06 00:00:00,57,12,W 8 St-NY Aquarium,B
2025-05-06 00:00:00,58,12,Coney Island-Stillwell Av,B
2025-05-06 00:00:00,59,8,9 Av,B
2025-05-06 00:00:00,60,8,Fort Hamilton Pkwy,B
2025-05-06 00:00:00,61,8,50 St,B
2025-05-06 00:00:00,62,9,55 St,B
2025-05-06 00:00:00,64,9,71 St,B
2025-05-06 00:00:00,65,7,79 St,B
2025-05-06 00:00:00,66,7,18 Av,B
2025-05-06 00:00:00,67,7,20 Av,B
2025-05-06 00:00:00,68,7,Bay Pkwy,B
