transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-05-05 22:00:00,subway,90,"Van Siclen Av (J,Z)",Brooklyn,omny,OMNY - Students,1.0,0.0,40.678024,-73.891685
2025-05-05 22:00:00,subway,91,"Alabama Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0,40.67699,-73.89865
2025-05-05 22:00:00,subway,10,"49 St (N,R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,68.0,0.0,40.7599,-73.98414
2025-05-05 22:00:00,subway,107,"Broad St (J,Z)",Manhattan,omny,OMNY - Other,1.0,1.0,40.706474,-74.011055
2025-05-05 22:00:00,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.706154,-73.93314
2025-05-05 22:00:00,subway,143,Inwood-207 St (A),Manhattan,omny,OMNY - Full Fare,29.0,3.0,40.868073,-73.9199
2025-05-05 22:00:00,subway,237,"Carroll St (F,G)",Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.6803,-73.99505
2025-05-05 22:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Full Fare,6.0,3.0,40.737015,-73.87722
2025-05-05 22:00:00,subway,288,Myrtle-Willoughby Avs (G),Brooklyn,omny,OMNY - Full Fare,17.0,0.0,40.69457,-73.94904
2025-05-05 22:00:00,subway,309,103 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.799446,-73.968376
2025-05-05 22:00:00,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Full Fare,280.0,6.0,40.79392,-73.97232
2025-05-05 22:00:00,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,omny,OMNY - Other,14.0,0.0,40.750374,-73.99106
2025-05-05 22:00:00,subway,325,Canal St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.722855,-74.00628
2025-05-05 22:00:00,subway,325,Canal St (1),Manhattan,omny,OMNY - Students,3.0,0.0,40.722855,-74.00628
2025-05-05 22:00:00,subway,346,Sutter Av-Rutland Rd (3),Brooklyn,omny,OMNY - Other,1.0,0.0,40.66472,-73.92261
2025-05-05 22:00:00,subway,352,New Lots Av (3),Brooklyn,omny,OMNY - Other,1.0,0.0,40.666237,-73.88408
2025-05-05 22:00:00,subway,373,E 149 St (6),Bronx,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0,40.81212,-73.9041
2025-05-05 22:00:00,subway,376,Brook Av (6),Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.807568,-73.91924
2025-05-05 22:00:00,subway,38,86 St (R),Brooklyn,omny,OMNY - Students,4.0,0.0,40.62269,-74.0284
2025-05-05 22:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.813225,-73.92985
2025-05-05 22:00:00,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Fair Fare,13.0,0.0,40.77362,-73.95988
2025-05-05 22:00:00,subway,418,"233 St (2,5)",Bronx,omny,OMNY - Students,2.0,1.0,40.893192,-73.857475
2025-05-05 22:00:00,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Full Fare,10.0,0.0,40.865463,-73.867355
2025-05-05 22:00:00,subway,451,Junction Blvd (7),Queens,metrocard,Metrocard - Full Fare,20.0,1.0,40.749146,-73.86953
2025-05-05 22:00:00,subway,65,79 St (D),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.613503,-74.00061
2025-05-05 22:00:00,subway,74,18 Av (N),Brooklyn,omny,OMNY - Students,5.0,0.0,40.62067,-73.99042
2025-05-05 22:00:00,subway,10,"49 St (N,R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,39.0,0.0,40.7599,-73.98414
2025-05-05 22:00:00,subway,122,Graham Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.714565,-73.94405
2025-05-05 22:00:00,subway,194,111 St (A),Queens,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.68433,-73.83216
2025-05-05 22:00:00,subway,232,2 Av (F),Manhattan,omny,OMNY - Full Fare,327.0,1.0,40.7234,-73.98994
2025-05-05 22:00:00,subway,232,2 Av (F),Manhattan,omny,OMNY - Seniors & Disability,5.0,0.0,40.7234,-73.98994
2025-05-05 22:00:00,subway,251,Avenue U (F),Brooklyn,metrocard,Metrocard - Full Fare,3.0,0.0,40.59606,-73.97336
2025-05-05 22:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,omny,OMNY - Full Fare,106.0,16.0,40.72169,-73.84452
2025-05-05 22:00:00,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0,40.726524,-73.85272
2025-05-05 22:00:00,subway,306,125 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.815582,-73.958374
2025-05-05 22:00:00,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Other,16.0,0.0,40.79392,-73.97232
2025-05-05 22:00:00,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,1.0,40.79392,-73.97232
2025-05-05 22:00:00,subway,319,28 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.747215,-73.99336
2025-05-05 22:00:00,subway,33,45 St (R),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.648937,-74.01001
2025-05-05 22:00:00,subway,373,E 149 St (6),Bronx,omny,OMNY - Other,1.0,0.0,40.81212,-73.9041
2025-05-05 22:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,metrocard,Metrocard - Full Fare,7.0,1.0,40.873413,-73.89006
2025-05-05 22:00:00,subway,438,"135 St (2,3)",Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.814228,-73.94077
2025-05-05 22:00:00,subway,446,Morris Park (5),Bronx,omny,OMNY - Full Fare,2.0,0.0,40.854362,-73.8605
2025-05-05 22:00:00,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Other,34.0,0.0,40.577423,-73.98123
2025-05-05 22:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,omny,OMNY - Seniors & Disability,26.0,0.0,40.740334,-74.00214
2025-05-05 22:00:00,subway,82,"104 St (J,Z)",Queens,omny,OMNY - Full Fare,5.0,0.0,40.69518,-73.84433
2025-05-05 22:00:00,subway,9,"57 St-7 Av (N,Q,R,W)",Manhattan,omny,OMNY - Full Fare,654.0,11.0,40.764664,-73.98066
2025-05-05 22:00:00,subway,90,"Van Siclen Av (J,Z)",Brooklyn,omny,OMNY - Full Fare,10.0,0.0,40.678024,-73.891685
2025-05-05 22:00:00,subway,99,"Lorimer St (M,J)",Brooklyn,omny,OMNY - Students,4.0,0.0,40.70387,-73.94741
2025-05-05 22:00:00,staten_island_railway,501,St George (SIR),Staten Island,omny,OMNY - Full Fare,21.0,12.0,40.64375,-74.07365
2025-05-05 22:00:00,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.658733,-73.89923
2025-05-05 22:00:00,subway,185,Liberty Av (C),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.67454,-73.896545
2025-05-05 22:00:00,subway,244,Ditmas Av (F),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.63612,-73.97817
2025-05-05 22:00:00,subway,304,145 St (1),Manhattan,omny,OMNY - Full Fare,40.0,0.0,40.82655,-73.95036
2025-05-05 22:00:00,subway,304,145 St (1),Manhattan,omny,OMNY - Students,4.0,0.0,40.82655,-73.95036
2025-05-05 22:00:00,subway,313,"72 St (1,2,3)",Manhattan,omny,OMNY - Fair Fare,8.0,0.0,40.778454,-73.98197
2025-05-05 22:00:00,subway,398,77 St (6),Manhattan,omny,OMNY - Full Fare,308.0,2.0,40.77362,-73.95988
2025-05-05 22:00:00,subway,437,145 St (3),Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.82042,-73.93625
2025-05-05 22:00:00,subway,449,111 St (7),Queens,omny,OMNY - Students,5.0,0.0,40.75173,-73.85533
2025-05-05 22:00:00,subway,452,90 St-Elmhurst Av (7),Queens,metrocard,Metrocard - Fair Fare,8.0,0.0,40.74841,-73.87661
2025-05-05 22:00:00,subway,612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,metrocard,Metrocard - Fair Fare,20.0,1.0,40.757328,-73.97049
2025-05-05 22:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,metrocard,Metrocard - Full Fare,57.0,0.0,40.740334,-74.00214
2025-05-05 22:00:00,subway,81,111 St (J),Queens,metrocard,Metrocard - Full Fare,2.0,0.0,40.69742,-73.83634
2025-05-05 22:00:00,subway,98,"Flushing Av (M,J)",Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.70026,-73.941124
2025-05-05 22:00:00,staten_island_railway,502,Tompkinsville (SIR),Staten Island,metrocard,Metrocard - Full Fare,2.0,1.0,40.636948,-74.07484
2025-05-05 22:00:00,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,30.0,0.0,40.717304,-73.95687
2025-05-05 22:00:00,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Other,8.0,0.0,40.732338,-74.000496
2025-05-05 22:00:00,subway,168,"Spring St (C,E)",Manhattan,metrocard,Metrocard - Fair Fare,3.0,0.0,40.726227,-74.00374
2025-05-05 22:00:00,subway,177,Clinton-Washington Avs (C),Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.68326,-73.965836
2025-05-05 22:00:00,subway,177,Clinton-Washington Avs (C),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.68326,-73.965836
2025-05-05 22:00:00,subway,198,Howard Beach-JFK Airport (A),Queens,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.660477,-73.8303
2025-05-05 22:00:00,subway,210,Norwood-205 St (D),Bronx,metrocard,Metrocard - Full Fare,5.0,1.0,40.87481,-73.87885
2025-05-05 22:00:00,subway,212,"Kingsbridge Rd (B,D)",Bronx,omny,OMNY - Students,1.0,0.0,40.866978,-73.89351
2025-05-05 22:00:00,subway,217,"170 St (B,D)",Bronx,metrocard,Metrocard - Other,4.0,0.0,40.839306,-73.9134
2025-05-05 22:00:00,subway,234,East Broadway (F),Manhattan,omny,OMNY - Full Fare,155.0,1.0,40.713715,-73.99017
2025-05-05 22:00:00,subway,237,"Carroll St (F,G)",Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.6803,-73.99505
2025-05-05 22:00:00,subway,28,Union St (R),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.677315,-73.98311
2025-05-05 22:00:00,subway,305,137 St-City College (1),Manhattan,omny,OMNY - Other,1.0,0.0,40.822006,-73.953674
2025-05-05 22:00:00,subway,32,"36 St (D,N,R)",Brooklyn,metrocard,Metrocard - Full Fare,6.0,0.0,40.655144,-74.00355
2025-05-05 22:00:00,subway,343,Nostrand Av (3),Brooklyn,omny,OMNY - Students,3.0,0.0,40.669846,-73.95046
2025-05-05 22:00:00,subway,354,"Sterling St (2,5)",Brooklyn,omny,OMNY - Seniors & Disability,3.0,0.0,40.662743,-73.95085
2025-05-05 22:00:00,subway,367,St Lawrence Av (6),Bronx,metrocard,Metrocard - Full Fare,3.0,0.0,40.83151,-73.867615
2025-05-05 22:00:00,subway,4,"Broadway (N,W)",Queens,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.76182,-73.92551
2025-05-05 22:00:00,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Seniors & Disability,2.0,1.0,40.5993,-73.95593
2025-05-05 22:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Students,59.0,0.0,40.82795,-73.92574
2025-05-05 22:00:00,subway,616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,metrocard,Metrocard - Fair Fare,17.0,0.0,40.746746,-73.891365
2025-05-05 22:00:00,subway,66,18 Av (D),Brooklyn,metrocard,Metrocard - Fair Fare,4.0,0.0,40.607952,-74.00174
2025-05-05 22:00:00,subway,67,20 Av (D),Brooklyn,omny,OMNY - Full Fare,20.0,1.0,40.604557,-73.99817
2025-05-05 22:00:00,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.706608,-73.92291
2025-05-05 22:00:00,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,1.0,40.658733,-73.89923
2025-05-05 22:00:00,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.78587,-73.96892
2025-05-05 22:00:00,subway,160,"72 St (C,B)",Manhattan,omny,OMNY - Students,2.0,0.0,40.775593,-73.97641
2025-05-05 22:00:00,subway,191,88 St (A),Queens,omny,OMNY - Seniors & Disability,1.0,0.0,40.679844,-73.85147
2025-05-05 22:00:00,subway,223,"Lexington Av/63 St (M,Q)",Manhattan,metrocard,Metrocard - Fair Fare,12.0,0.0,40.76463,-73.96611
2025-05-05 22:00:00,subway,237,"Carroll St (F,G)",Brooklyn,omny,OMNY - Other,2.0,0.0,40.6803,-73.99505
2025-05-05 22:00:00,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,metrocard,Metrocard - Full Fare,25.0,14.0,40.70215,-73.80111
2025-05-05 22:00:00,subway,298,207 St (1),Manhattan,omny,OMNY - Seniors & Disability,1.0,1.0,40.86462,-73.91882
2025-05-05 22:00:00,subway,306,125 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.815582,-73.958374
2025-05-05 22:00:00,subway,343,Nostrand Av (3),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.669846,-73.95046
2025-05-05 22:00:00,subway,375,Cypress Av (6),Bronx,metrocard,Metrocard - Full Fare,2.0,0.0,40.805367,-73.91404
2025-05-05 22:00:00,subway,392,"125 St (4,5,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.80414,-73.93759
2025-05-05 22:00:00,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Seniors & Disability,4.0,2.0,40.807755,-73.945496
2025-05-05 22:00:00,subway,50,Avenue M (Q),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.61762,-73.9594
2025-05-05 22:00:00,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,omny,OMNY - Students,3.0,1.0,40.577423,-73.98123
2025-05-05 22:00:00,subway,100,"Hewes St (M,J)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.70687,-73.95343
2025-05-05 22:00:00,subway,103,"Bowery (J,Z)",Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.72028,-73.99391
2025-05-05 22:00:00,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,5.0,0.0,40.7234,-73.98994
2025-05-05 22:00:00,subway,257,Sutphin Blvd (F),Queens,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.70546,-73.81071
2025-05-05 22:00:00,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.76678,-73.92148
2025-05-05 22:00:00,subway,303,157 St (1),Manhattan,omny,OMNY - Full Fare,41.0,4.0,40.83404,-73.94489
2025-05-05 22:00:00,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Full Fare,80.0,0.0,40.655144,-74.00355
2025-05-05 22:00:00,subway,337,"Nevins St (2,3,4,5)",Brooklyn,metrocard,Metrocard - Fair Fare,6.0,0.0,40.688248,-73.98049
2025-05-05 22:00:00,subway,386,Mt Eden Av (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.844433,-73.91469
2025-05-05 22:00:00,subway,413,"Wall St (4,5)",Manhattan,omny,OMNY - Full Fare,179.0,1.0,40.707558,-74.01186
2025-05-05 22:00:00,subway,422,"Burke Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.871357,-73.867165
2025-05-05 22:00:00,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Full Fare,5.0,1.0,40.865463,-73.867355
2025-05-05 22:00:00,subway,444,Gun Hill Rd (5),Bronx,metrocard,Metrocard - Full Fare,3.0,0.0,40.869526,-73.84638
2025-05-05 22:00:00,subway,460,33 St-Rawson St (7),Queens,omny,OMNY - Full Fare,91.0,0.0,40.744587,-73.931
2025-05-05 22:00:00,subway,461,"Queensboro Plaza (7,N,W)",Queens,metrocard,Metrocard - Full Fare,15.0,2.0,40.750584,-73.9402
2025-05-05 22:00:00,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Full Fare,27.0,0.0,40.717304,-73.95687
2025-05-05 22:00:00,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,2.0,1.0,40.66404,-73.90057
2025-05-05 22:00:00,subway,177,Clinton-Washington Avs (C),Brooklyn,omny,OMNY - Students,2.0,0.0,40.68326,-73.965836
2025-05-05 22:00:00,subway,210,Norwood-205 St (D),Bronx,omny,OMNY - Students,2.0,0.0,40.87481,-73.87885
2025-05-05 22:00:00,subway,263,"63 Dr-Rego Park (M,R)",Queens,omny,OMNY - Other,2.0,0.0,40.729847,-73.8616
2025-05-05 22:00:00,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Students,1.0,0.0,40.68712,-73.97537
2025-05-05 22:00:00,subway,294,238 St (1),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.884666,-73.90087
2025-05-05 22:00:00,subway,299,Dyckman St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.86053,-73.92554
2025-05-05 22:00:00,subway,311,86 St (1),Manhattan,omny,OMNY - Full Fare,201.0,3.0,40.788643,-73.97622
2025-05-05 22:00:00,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Students,7.0,0.0,40.655144,-74.00355
2025-05-05 22:00:00,subway,366,Parkchester (6),Bronx,metrocard,Metrocard - Full Fare,5.0,1.0,40.833225,-73.86082
2025-05-05 22:00:00,subway,397,"86 St (4,5,6)",Manhattan,metrocard,Metrocard - Fair Fare,25.0,0.0,40.77949,-73.95559
2025-05-05 22:00:00,subway,4,"Broadway (N,W)",Queens,omny,OMNY - Full Fare,60.0,1.0,40.76182,-73.92551
2025-05-05 22:00:00,subway,453,82 St-Jackson Hts (7),Queens,omny,OMNY - Other,3.0,1.0,40.747658,-73.8837
2025-05-05 22:00:00,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Full Fare,7.0,1.0,40.62504,-73.9608
2025-05-05 22:00:00,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.577423,-73.98123
2025-05-05 22:00:00,subway,80,"121 St (J,Z)",Queens,metrocard,Metrocard - Other,2.0,0.0,40.700493,-73.82829
2025-05-05 22:00:00,subway,101,"Marcy Av (M,J,Z)",Brooklyn,metrocard,Metrocard - Fair Fare,3.0,0.0,40.70836,-73.957756
2025-05-05 22:00:00,subway,126,Jefferson St (L),Brooklyn,omny,OMNY - Full Fare,140.0,0.0,40.706608,-73.92291
2025-05-05 22:00:00,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.688763,-73.904045
2025-05-05 22:00:00,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.68283,-73.90525
2025-05-05 22:00:00,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Students,22.0,0.0,40.732338,-74.000496
2025-05-05 22:00:00,subway,182,Ralph Av (C),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.67882,-73.920784
2025-05-05 22:00:00,subway,183,Rockaway Av (C),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.67834,-73.91195
2025-05-05 22:00:00,subway,236,"Bergen St (F,G)",Brooklyn,omny,OMNY - Students,3.0,0.0,40.686146,-73.99086
2025-05-05 22:00:00,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Seniors & Disability,1.0,1.0,40.59606,-73.97336
2025-05-05 22:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,omny,OMNY - Students,8.0,2.0,40.72169,-73.84452
2025-05-05 22:00:00,subway,297,215 St (1),Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.869446,-73.915276
2025-05-05 22:00:00,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.80772,-73.96411
2025-05-05 22:00:00,subway,308,Cathedral Pkwy (110 St) (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.803967,-73.96685
2025-05-05 22:00:00,subway,319,28 St (1),Manhattan,omny,OMNY - Students,2.0,0.0,40.747215,-73.99336
2025-05-05 22:00:00,subway,399,68 St-Hunter College (6),Manhattan,metrocard,Metrocard - Full Fare,11.0,1.0,40.768143,-73.96387
2025-05-05 22:00:00,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.70482,-74.01407
2025-05-05 22:00:00,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,omny,OMNY - Fair Fare,3.0,1.0,40.577423,-73.98123
2025-05-05 22:00:00,subway,6,"39 Av-Dutch Kills (N,W)",Queens,omny,OMNY - Seniors & Disability,2.0,0.0,40.75288,-73.932755
2025-05-05 22:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Fair Fare,18.0,0.0,40.82795,-73.92574
2025-05-05 22:00:00,subway,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.702576,-74.01333
2025-05-05 22:00:00,subway,69,25 Av (D),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.597706,-73.98683
2025-05-05 22:00:00,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Students,1.0,0.0,40.58884,-73.983765
2025-05-05 22:00:00,subway,97,"Myrtle Av (M,J,Z)",Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.69721,-73.93565
2025-05-05 22:00:00,staten_island_railway,502,Tompkinsville (SIR),Staten Island,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.636948,-74.07484
2025-05-05 22:00:00,subway,108,Middle Village-Metropolitan Av (M),Queens,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.711395,-73.8896
2025-05-05 22:00:00,subway,113,Knickerbocker Av (M),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.698666,-73.91971
2025-05-05 22:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,omny,OMNY - Seniors & Disability,4.0,1.0,40.675377,-73.87211
2025-05-05 22:00:00,subway,190,80 St (A),Queens,omny,OMNY - Students,1.0,0.0,40.67937,-73.85899
2025-05-05 22:00:00,subway,223,"Lexington Av/63 St (M,Q)",Manhattan,metrocard,Metrocard - Full Fare,17.0,2.0,40.76463,-73.96611
2025-05-05 22:00:00,subway,263,"63 Dr-Rego Park (M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.729847,-73.8616
2025-05-05 22:00:00,subway,277,"7 Av (E,B,D)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,19.0,0.0,40.762863,-73.981636
2025-05-05 22:00:00,subway,297,215 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.869446,-73.915276
2025-05-05 22:00:00,subway,301,181 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,1.0,40.849506,-73.93359
2025-05-05 22:00:00,subway,356,"Church Av (2,5)",Brooklyn,omny,OMNY - Full Fare,35.0,2.0,40.650845,-73.94958
2025-05-05 22:00:00,subway,403,33 St (6),Manhattan,metrocard,Metrocard - Fair Fare,12.0,0.0,40.746082,-73.98208
2025-05-05 22:00:00,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Full Fare,15.0,3.0,40.70482,-74.01407
2025-05-05 22:00:00,subway,440,"116 St (2,3)",Manhattan,omny,OMNY - Full Fare,33.0,0.0,40.802097,-73.94962
2025-05-05 22:00:00,subway,46,Cortelyou Rd (Q),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.640926,-73.96389
2025-05-05 22:00:00,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Full Fare,26.0,1.0,40.742214,-73.94891
2025-05-05 22:00:00,subway,51,"Kings Hwy (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,9.0,3.0,40.60867,-73.95773
2025-05-05 22:00:00,subway,65,79 St (D),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0,40.613503,-74.00061
2025-05-05 22:00:00,subway,154,"116 St (C,B)",Manhattan,omny,OMNY - Students,4.0,0.0,40.805084,-73.95488
2025-05-05 22:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,omny,OMNY - Other,3.0,0.0,40.675377,-73.87211
2025-05-05 22:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,omny,OMNY - Students,6.0,1.0,40.675377,-73.87211
2025-05-05 22:00:00,subway,238,"Smith-9 Sts (F,G)",Brooklyn,metrocard,Metrocard - Full Fare,4.0,0.0,40.67358,-73.99596
2025-05-05 22:00:00,subway,297,215 St (1),Manhattan,omny,OMNY - Full Fare,5.0,0.0,40.869446,-73.915276
2025-05-05 22:00:00,subway,299,Dyckman St (1),Manhattan,metrocard,Metrocard - Other,2.0,0.0,40.86053,-73.92554
2025-05-05 22:00:00,subway,303,157 St (1),Manhattan,omny,OMNY - Other,1.0,0.0,40.83404,-73.94489
2025-05-05 22:00:00,subway,311,86 St (1),Manhattan,omny,OMNY - Fair Fare,3.0,0.0,40.788643,-73.97622
2025-05-05 22:00:00,subway,314,66 St-Lincoln Center (1),Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.77344,-73.98221
2025-05-05 22:00:00,subway,404,28 St (6),Manhattan,omny,OMNY - Students,15.0,0.0,40.74307,-73.98426
2025-05-05 22:00:00,subway,457,52 St (7),Queens,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.74415,-73.91255
2025-05-05 22:00:00,subway,461,"Queensboro Plaza (7,N,W)",Queens,omny,OMNY - Fair Fare,4.0,1.0,40.750584,-73.9402
2025-05-05 22:00:00,subway,56,Ocean Pkwy (Q),Brooklyn,omny,OMNY - Students,1.0,0.0,40.576313,-73.9685
2025-05-05 22:00:00,subway,611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,metrocard,Metrocard - Fair Fare,109.0,0.0,40.755745,-73.98758
2025-05-05 22:00:00,subway,619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,metrocard,Metrocard - Fair Fare,19.0,0.0,40.725605,-73.99543
2025-05-05 22:00:00,subway,96,Kosciuszko St (J),Brooklyn,omny,OMNY - Full Fare,26.0,0.0,40.69334,-73.92882
2025-05-05 22:00:00,subway,110,Forest Av (M),Queens,metrocard,Metrocard - Other,1.0,0.0,40.704422,-73.903076
2025-05-05 22:00:00,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.86549,-73.92727
