transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,passenger_entries
2025-05-05 00:00:00,372,Longwood Av (6),Bronx,40.816105,-73.89644,6.0
2025-05-05 00:00:00,373,E 149 St (6),Bronx,40.81212,-73.9041,10.0
2025-05-05 00:00:00,374,E 143 St-St Mary's St (6),Bronx,40.80872,-73.90765,3.0
2025-05-05 00:00:00,375,Cypress Av (6),Bronx,40.805367,-73.91404,7.0
2025-05-05 00:00:00,376,Brook Av (6),Bronx,40.807568,-73.91924,5.0
2025-05-05 00:00:00,377,3 Av-138 St (6),Bronx,40.810474,-73.92614,27.0
2025-05-05 00:00:00,378,Woodlawn (4),Bronx,40.886036,-73.87875,31.0
2025-05-05 00:00:00,379,Mosholu Pkwy (4),Bronx,40.87975,-73.88466,11.0
2025-05-05 00:00:00,380,Bedford Park Blvd-Lehman College (4),Bronx,40.873413,-73.89006,13.0
2025-05-05 00:00:00,381,Kingsbridge Rd (4),Bronx,40.86776,-73.89717,18.0
2025-05-05 00:00:00,382,Fordham Rd (4),Bronx,40.862804,-73.90103,28.0
2025-05-05 00:00:00,383,183 St (4),Bronx,40.858406,-73.90388,9.0
2025-05-05 00:00:00,384,Burnside Av (4),Bronx,40.853455,-73.907684,8.0
2025-05-05 00:00:00,385,176 St (4),Bronx,40.84848,-73.9118,11.0
2025-05-05 00:00:00,386,Mt Eden Av (4),Bronx,40.844433,-73.91469,15.0
2025-05-05 00:00:00,387,170 St (4),Bronx,40.840076,-73.91779,18.0
2025-05-05 00:00:00,388,167 St (4),Bronx,40.835537,-73.9214,28.0
2025-05-05 00:00:00,391,"138 St-Grand Concourse (4,5)",Bronx,40.813225,-73.92985,18.0
2025-05-05 00:00:00,392,"125 St (4,5,6)",Manhattan,40.80414,-73.93759,139.0
2025-05-05 00:00:00,393,116 St (6),Manhattan,40.79863,-73.94162,38.0
2025-05-05 00:00:00,394,110 St (6),Manhattan,40.79502,-73.94425,25.0
2025-05-05 00:00:00,395,103 St (6),Manhattan,40.7906,-73.94748,21.0
2025-05-05 00:00:00,396,96 St (6),Manhattan,40.78567,-73.95107,42.0
2025-05-05 00:00:00,397,"86 St (4,5,6)",Manhattan,40.77949,-73.95559,174.0
2025-05-05 00:00:00,398,77 St (6),Manhattan,40.77362,-73.95988,88.0
2025-05-05 00:00:00,399,68 St-Hunter College (6),Manhattan,40.768143,-73.96387,49.0
2025-05-05 00:00:00,403,33 St (6),Manhattan,40.746082,-73.98208,80.0
2025-05-05 00:00:00,404,28 St (6),Manhattan,40.74307,-73.98426,113.0
2025-05-05 00:00:00,405,23 St-Baruch College (6),Manhattan,40.739864,-73.9866,80.0
2025-05-05 00:00:00,407,Astor Pl (6),Manhattan,40.730053,-73.99107,88.0
2025-05-05 00:00:00,409,Spring St (6),Manhattan,40.7223,-73.99714,83.0
2025-05-05 00:00:00,413,"Wall St (4,5)",Manhattan,40.707558,-74.01186,40.0
2025-05-05 00:00:00,414,"Bowling Green (4,5)",Manhattan,40.70482,-74.01407,61.0
2025-05-05 00:00:00,416,Wakefield-241 St (2),Bronx,40.903126,-73.85062,23.0
2025-05-05 00:00:00,417,"Nereid Av (2,5)",Bronx,40.89838,-73.85438,4.0
2025-05-05 00:00:00,418,"233 St (2,5)",Bronx,40.893192,-73.857475,11.0
2025-05-05 00:00:00,419,"225 St (2,5)",Bronx,40.888023,-73.860344,7.0
2025-05-05 00:00:00,420,"219 St (2,5)",Bronx,40.883896,-73.86263,3.0
2025-05-05 00:00:00,421,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.86626,26.0
2025-05-05 00:00:00,422,"Burke Av (2,5)",Bronx,40.871357,-73.867165,6.0
2025-05-05 00:00:00,423,"Allerton Av (2,5)",Bronx,40.865463,-73.867355,14.0
2025-05-05 00:00:00,424,"Pelham Pkwy (2,5)",Bronx,40.857193,-73.867615,21.0
2025-05-05 00:00:00,425,"Bronx Park East (2,5)",Bronx,40.848827,-73.868454,7.0
2025-05-05 00:00:00,426,"E 180 St (2,5)",Bronx,40.841892,-73.87349,40.0
2025-05-05 00:00:00,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840294,-73.88005,18.0
2025-05-05 00:00:00,428,"174 St (2,5)",Bronx,40.837288,-73.88773,8.0
2025-05-05 00:00:00,429,"Freeman St (2,5)",Bronx,40.829994,-73.89187,16.0
2025-05-05 00:00:00,430,"Simpson St (2,5)",Bronx,40.824074,-73.89307,15.0
2025-05-05 00:00:00,431,"Intervale Av (2,5)",Bronx,40.82218,-73.896736,10.0
2025-05-05 00:00:00,432,"Prospect Av (2,5)",Bronx,40.819584,-73.90177,15.0
2025-05-05 00:00:00,433,"Jackson Av (2,5)",Bronx,40.81649,-73.90781,6.0
2025-05-05 00:00:00,434,"3 Av-149 St (2,5)",Bronx,40.81611,-73.917755,66.0
2025-05-05 00:00:00,436,Harlem-148 St (3),Manhattan,40.82388,-73.93647,7.0
2025-05-05 00:00:00,437,145 St (3),Manhattan,40.82042,-73.93625,5.0
2025-05-05 00:00:00,438,"135 St (2,3)",Manhattan,40.814228,-73.94077,75.0
2025-05-05 00:00:00,439,"125 St (2,3)",Manhattan,40.807755,-73.945496,65.0
2025-05-05 00:00:00,440,"116 St (2,3)",Manhattan,40.802097,-73.94962,25.0
2025-05-05 00:00:00,441,"110 St-Malcolm X Plaza (2,3)",Manhattan,40.799076,-73.95182,22.0
2025-05-05 00:00:00,442,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,5.0
2025-05-05 00:00:00,443,Baychester Av (5),Bronx,40.878662,-73.83859,3.0
2025-05-05 00:00:00,445,Pelham Pkwy (5),Bronx,40.858986,-73.85536,1.0
2025-05-05 00:00:00,446,Morris Park (5),Bronx,40.854362,-73.8605,1.0
2025-05-05 00:00:00,447,Flushing-Main St (7),Queens,40.7596,-73.83003,230.0
2025-05-05 00:00:00,448,Mets-Willets Point (7),Queens,40.754623,-73.84563,24.0
2025-05-05 00:00:00,449,111 St (7),Queens,40.75173,-73.85533,17.0
2025-05-05 00:00:00,450,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,33.0
2025-05-05 00:00:00,451,Junction Blvd (7),Queens,40.749146,-73.86953,72.0
2025-05-05 00:00:00,452,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,37.0
2025-05-05 00:00:00,453,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,27.0
2025-05-05 00:00:00,455,69 St (7),Queens,40.746326,-73.8964,25.0
2025-05-05 00:00:00,456,61 St-Woodside (7),Queens,40.74563,-73.902985,41.0
2025-05-05 00:00:00,457,52 St (7),Queens,40.74415,-73.91255,12.0
2025-05-05 00:00:00,458,46 St-Bliss St (7),Queens,40.743134,-73.918434,35.0
2025-05-05 00:00:00,459,40 St-Lowery St (7),Queens,40.743782,-73.92402,16.0
2025-05-05 00:00:00,460,33 St-Rawson St (7),Queens,40.744587,-73.931,19.0
2025-05-05 00:00:00,461,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,85.0
2025-05-05 00:00:00,463,Hunters Point Av (7),Queens,40.742214,-73.94891,12.0
2025-05-05 00:00:00,464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,46.0
2025-05-05 00:00:00,471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,112.0
2025-05-05 00:00:00,475,96 St (Q),Manhattan,40.784317,-73.94715,41.0
2025-05-05 00:00:00,476,86 St (Q),Manhattan,40.77789,-73.95179,43.0
2025-05-05 00:00:00,477,72 St (Q),Manhattan,40.7688,-73.95843,63.0
2025-05-05 00:00:00,501,St George (SIR),Staten Island,40.64375,-74.07365,35.0
2025-05-05 00:00:00,502,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,2.0
2025-05-05 00:00:00,601,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,40.737797,-73.997734,260.0
2025-05-05 00:00:00,602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,40.735065,-73.99042,549.0
2025-05-05 00:00:00,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818394,-73.92703,43.0
2025-05-05 00:00:00,604,"161 St-Yankee Stadium (4,B,D)",Bronx,40.82795,-73.92574,67.0
2025-05-05 00:00:00,605,"168 St-Washington Hts (1,A,C)",Manhattan,40.840637,-73.93985,44.0
2025-05-05 00:00:00,606,"Court Sq-23 St (7,E,F,G)",Queens,40.747143,-73.94503,50.0
2025-05-05 00:00:00,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.74964,-73.987885,498.0
2025-05-05 00:00:00,608,"4 Av-9 St (F,G,R)",Brooklyn,40.67056,-73.989044,31.0
2025-05-05 00:00:00,609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,40.75402,-73.98327,251.0
2025-05-05 00:00:00,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,40.75199,-73.977356,362.0
2025-05-05 00:00:00,611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,40.755745,-73.98758,1635.0
2025-05-05 00:00:00,612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,40.757328,-73.97049,112.0
2025-05-05 00:00:00,613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,40.762592,-73.96761,214.0
2025-05-05 00:00:00,614,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,40.768272,-73.981834,386.0
2025-05-05 00:00:00,615,"62 St/New Utrecht Av (D,N)",Brooklyn,40.625656,-73.99663,8.0
2025-05-05 00:00:00,616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,40.746746,-73.891365,295.0
2025-05-05 00:00:00,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,40.684162,-73.97779,272.0
2025-05-05 00:00:00,618,"14 St/8 Av (A,C,E,L)",Manhattan,40.740334,-74.00214,297.0
2025-05-05 00:00:00,619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,40.725605,-73.99543,202.0
2025-05-05 00:00:00,620,"Borough Hall/Court St (2,3,4,5,R)",Brooklyn,40.69324,-73.99064,57.0
2025-05-05 00:00:00,621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,40.678898,-73.90436,44.0
2025-05-05 00:00:00,622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,40.713154,-74.00377,63.0
2025-05-05 00:00:00,623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,40.7187,-74.00058,132.0
2025-05-05 00:00:00,624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Manhattan,40.712605,-74.00955,82.0
2025-05-05 00:00:00,625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,40.718464,-73.98778,148.0
2025-05-05 00:00:00,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,40.670513,-73.95869,31.0
2025-05-05 00:00:00,627,"Franklin Av (C,S)",Brooklyn,40.68099,-73.95634,20.0
2025-05-05 00:00:00,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,40.71009,-74.007835,254.0
2025-05-05 00:00:00,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,40.71343,-73.95084,126.0
2025-05-05 00:00:00,630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,40.699623,-73.91199,68.0
2025-05-05 00:00:00,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,40.702576,-74.01333,80.0
2025-05-05 00:00:00,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.69226,-73.98664,187.0
2025-05-05 01:00:00,1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,16.0
2025-05-05 01:00:00,2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,15.0
2025-05-05 01:00:00,3,"30 Av (N,W)",Queens,40.76678,-73.92148,13.0
2025-05-05 01:00:00,4,"Broadway (N,W)",Queens,40.76182,-73.92551,24.0
2025-05-05 01:00:00,5,"36 Av (N,W)",Queens,40.756805,-73.92957,12.0
2025-05-05 01:00:00,6,"39 Av-Dutch Kills (N,W)",Queens,40.75288,-73.932755,1.0
2025-05-05 01:00:00,8,"5 Av/59 St (N,R,W)",Manhattan,40.764812,-73.97335,4.0
2025-05-05 01:00:00,9,"57 St-7 Av (N,Q,R,W)",Manhattan,40.764664,-73.98066,64.0
2025-05-05 01:00:00,10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,99.0
2025-05-05 01:00:00,13,"28 St (R,W)",Manhattan,40.745495,-73.98869,45.0
2025-05-05 01:00:00,14,"23 St (R,W)",Manhattan,40.741302,-73.98934,29.0
2025-05-05 01:00:00,16,"8 St-NYU (R,W)",Manhattan,40.730328,-73.99263,29.0
2025-05-05 01:00:00,17,"Prince St (R,W)",Manhattan,40.72433,-73.9977,18.0
2025-05-05 01:00:00,20,"City Hall (R,W)",Manhattan,40.713284,-74.00698,6.0
2025-05-05 01:00:00,22,"Rector St (R,W)",Manhattan,40.70722,-74.01334,4.0
2025-05-05 01:00:00,26,"DeKalb Av (B,Q,R)",Brooklyn,40.690636,-73.98183,32.0
2025-05-05 01:00:00,28,Union St (R),Brooklyn,40.677315,-73.98311,12.0
2025-05-05 01:00:00,30,Prospect Av (R),Brooklyn,40.665413,-73.992874,5.0
2025-05-05 01:00:00,31,25 St (R),Brooklyn,40.660397,-73.99809,6.0
2025-05-05 01:00:00,32,"36 St (D,N,R)",Brooklyn,40.655144,-74.00355,16.0
2025-05-05 01:00:00,33,45 St (R),Brooklyn,40.648937,-74.01001,13.0
2025-05-05 01:00:00,34,53 St (R),Brooklyn,40.64507,-74.01403,10.0
2025-05-05 01:00:00,35,"59 St (N,R)",Brooklyn,40.64136,-74.01788,15.0
2025-05-05 01:00:00,36,Bay Ridge Av (R),Brooklyn,40.634968,-74.02338,6.0
2025-05-05 01:00:00,37,77 St (R),Brooklyn,40.62974,-74.02551,3.0
2025-05-05 01:00:00,38,86 St (R),Brooklyn,40.62269,-74.0284,10.0
2025-05-05 01:00:00,39,Bay Ridge-95 St (R),Brooklyn,40.616623,-74.030876,9.0
2025-05-05 01:00:00,41,"7 Av (B,Q)",Brooklyn,40.67705,-73.97237,10.0
2025-05-05 01:00:00,42,"Prospect Park (B,Q,S)",Brooklyn,40.661613,-73.96225,22.0
2025-05-05 01:00:00,43,Parkside Av (Q),Brooklyn,40.655293,-73.961494,5.0
2025-05-05 01:00:00,44,"Church Av (B,Q)",Brooklyn,40.650528,-73.96298,10.0
2025-05-05 01:00:00,45,Beverley Rd (Q),Brooklyn,40.64403,-73.96449,5.0
2025-05-05 01:00:00,46,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,5.0
2025-05-05 01:00:00,47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,8.0
2025-05-05 01:00:00,48,Avenue H (Q),Brooklyn,40.62927,-73.96164,2.0
2025-05-05 01:00:00,49,Avenue J (Q),Brooklyn,40.62504,-73.9608,7.0
2025-05-05 01:00:00,50,Avenue M (Q),Brooklyn,40.61762,-73.9594,4.0
2025-05-05 01:00:00,51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,14.0
2025-05-05 01:00:00,52,Avenue U (Q),Brooklyn,40.5993,-73.95593,6.0
2025-05-05 01:00:00,53,Neck Rd (Q),Brooklyn,40.595245,-73.95516,2.0
2025-05-05 01:00:00,54,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,14.0
2025-05-05 01:00:00,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,2.0
2025-05-05 01:00:00,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,48.0
2025-05-05 01:00:00,59,9 Av (D),Brooklyn,40.646294,-73.99432,5.0
2025-05-05 01:00:00,60,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,6.0
2025-05-05 01:00:00,62,55 St (D),Brooklyn,40.631435,-73.995476,1.0
2025-05-05 01:00:00,64,71 St (D),Brooklyn,40.61959,-73.99886,6.0
2025-05-05 01:00:00,65,79 St (D),Brooklyn,40.613503,-74.00061,4.0
2025-05-05 01:00:00,66,18 Av (D),Brooklyn,40.607952,-74.00174,8.0
2025-05-05 01:00:00,67,20 Av (D),Brooklyn,40.604557,-73.99817,2.0
2025-05-05 01:00:00,68,Bay Pkwy (D),Brooklyn,40.601875,-73.99373,2.0
2025-05-05 01:00:00,69,25 Av (D),Brooklyn,40.597706,-73.98683,4.0
2025-05-05 01:00:00,70,Bay 50 St (D),Brooklyn,40.58884,-73.983765,5.0
2025-05-05 01:00:00,71,8 Av (N),Brooklyn,40.635063,-74.01172,4.0
2025-05-05 01:00:00,72,Fort Hamilton Pkwy (N),Brooklyn,40.631386,-74.00535,13.0
2025-05-05 01:00:00,74,18 Av (N),Brooklyn,40.62067,-73.99042,5.0
2025-05-05 01:00:00,75,20 Av (N),Brooklyn,40.61741,-73.98502,3.0
2025-05-05 01:00:00,76,Bay Pkwy (N),Brooklyn,40.611816,-73.98185,5.0
2025-05-05 01:00:00,77,Kings Hwy (N),Brooklyn,40.603924,-73.980354,3.0
2025-05-05 01:00:00,78,Avenue U (N),Brooklyn,40.597473,-73.97913,11.0
2025-05-05 01:00:00,79,86 St (N),Brooklyn,40.59272,-73.97823,1.0
2025-05-05 01:00:00,80,"121 St (J,Z)",Queens,40.700493,-73.82829,2.0
2025-05-05 01:00:00,81,111 St (J),Queens,40.69742,-73.83634,1.0
2025-05-05 01:00:00,82,"104 St (J,Z)",Queens,40.69518,-73.84433,4.0
2025-05-05 01:00:00,83,"Woodhaven Blvd (J,Z)",Queens,40.69388,-73.85158,6.0
2025-05-05 01:00:00,84,85 St-Forest Pkwy (J),Queens,40.692436,-73.86001,1.0
2025-05-05 01:00:00,85,"75 St-Elderts Ln (J,Z)",Queens,40.691322,-73.86714,6.0
2025-05-05 01:00:00,87,"Crescent St (J,Z)",Brooklyn,40.683193,-73.87379,4.0
2025-05-05 01:00:00,88,"Norwood Av (J,Z)",Brooklyn,40.68141,-73.880035,4.0
2025-05-05 01:00:00,89,Cleveland St (J),Brooklyn,40.679947,-73.884636,1.0
2025-05-05 01:00:00,91,"Alabama Av (J,Z)",Brooklyn,40.67699,-73.89865,1.0
2025-05-05 01:00:00,93,"Chauncey St (J,Z)",Brooklyn,40.68289,-73.91045,2.0
2025-05-05 01:00:00,94,Halsey St (J),Brooklyn,40.68637,-73.91656,4.0
2025-05-05 01:00:00,95,"Gates Av (J,Z)",Brooklyn,40.68963,-73.92227,8.0
2025-05-05 01:00:00,96,Kosciuszko St (J),Brooklyn,40.69334,-73.92882,7.0
2025-05-05 01:00:00,97,"Myrtle Av (M,J,Z)",Brooklyn,40.69721,-73.93565,45.0
2025-05-05 01:00:00,98,"Flushing Av (M,J)",Brooklyn,40.70026,-73.941124,12.0
2025-05-05 01:00:00,99,"Lorimer St (M,J)",Brooklyn,40.70387,-73.94741,4.0
2025-05-05 01:00:00,100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,28.0
2025-05-05 01:00:00,101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,6.0
2025-05-05 01:00:00,107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2.0
2025-05-05 01:00:00,108,Middle Village-Metropolitan Av (M),Queens,40.711395,-73.8896,1.0
2025-05-05 01:00:00,109,Fresh Pond Rd (M),Queens,40.706184,-73.895874,5.0
2025-05-05 01:00:00,110,Forest Av (M),Queens,40.704422,-73.903076,1.0
2025-05-05 01:00:00,111,Seneca Av (M),Queens,40.702763,-73.90774,2.0
2025-05-05 01:00:00,113,Knickerbocker Av (M),Brooklyn,40.698666,-73.91971,5.0
2025-05-05 01:00:00,114,Central Av (M),Brooklyn,40.697857,-73.9274,4.0
2025-05-05 01:00:00,118,3 Av (L),Manhattan,40.73285,-73.98612,39.0
2025-05-05 01:00:00,119,1 Av (L),Manhattan,40.730953,-73.98163,67.0
2025-05-05 01:00:00,120,Bedford Av (L),Brooklyn,40.717304,-73.95687,73.0
2025-05-05 01:00:00,122,Graham Av (L),Brooklyn,40.714565,-73.94405,10.0
2025-05-05 01:00:00,123,Grand St (L),Brooklyn,40.711926,-73.94067,9.0
2025-05-05 01:00:00,124,Montrose Av (L),Brooklyn,40.70774,-73.93985,13.0
2025-05-05 01:00:00,125,Morgan Av (L),Brooklyn,40.706154,-73.93314,10.0
2025-05-05 01:00:00,126,Jefferson St (L),Brooklyn,40.706608,-73.92291,23.0
2025-05-05 01:00:00,127,DeKalb Av (L),Brooklyn,40.70381,-73.91843,22.0
2025-05-05 01:00:00,129,Halsey St (L),Queens,40.695602,-73.90408,6.0
2025-05-05 01:00:00,130,Wilson Av (L),Brooklyn,40.688763,-73.904045,3.0
2025-05-05 01:00:00,131,Bushwick Av-Aberdeen St (L),Brooklyn,40.68283,-73.90525,1.0
2025-05-05 01:00:00,133,Atlantic Av (L),Brooklyn,40.675346,-73.9031,8.0
2025-05-05 01:00:00,134,Sutter Av (L),Brooklyn,40.66937,-73.90198,4.0
2025-05-05 01:00:00,135,Livonia Av (L),Brooklyn,40.66404,-73.90057,2.0
2025-05-05 01:00:00,136,New Lots Av (L),Brooklyn,40.658733,-73.89923,9.0
2025-05-05 01:00:00,137,East 105 St (L),Brooklyn,40.650574,-73.89948,2.0
2025-05-05 01:00:00,138,Canarsie-Rockaway Pkwy (L),Brooklyn,40.646652,-73.90185,9.0
2025-05-05 01:00:00,143,Inwood-207 St (A),Manhattan,40.868073,-73.9199,21.0
2025-05-05 01:00:00,144,Dyckman St (A),Manhattan,40.86549,-73.92727,12.0
2025-05-05 01:00:00,145,190 St (A),Manhattan,40.85902,-73.93418,6.0
2025-05-05 01:00:00,146,181 St (A),Manhattan,40.851696,-73.937965,5.0
2025-05-05 01:00:00,147,175 St (A),Manhattan,40.84739,-73.939705,11.0
2025-05-05 01:00:00,149,163 St-Amsterdam Av (C),Manhattan,40.836014,-73.939896,3.0
2025-05-05 01:00:00,150,155 St (C),Manhattan,40.830517,-73.94151,2.0
2025-05-05 01:00:00,151,"145 St (A,C,B,D)",Manhattan,40.824783,-73.944214,33.0
2025-05-05 01:00:00,152,"135 St (C,B)",Manhattan,40.817894,-73.94765,7.0
2025-05-05 01:00:00,153,"125 St (A,C,B,D)",Manhattan,40.811108,-73.95235,42.0
2025-05-05 01:00:00,154,"116 St (C,B)",Manhattan,40.805084,-73.95488,7.0
2025-05-05 01:00:00,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,40.800602,-73.95816,8.0
2025-05-05 01:00:00,156,"103 St (C,B)",Manhattan,40.796093,-73.96146,4.0
2025-05-05 01:00:00,157,"96 St (C,B)",Manhattan,40.79164,-73.9647,4.0
2025-05-05 01:00:00,158,"86 St (C,B)",Manhattan,40.78587,-73.96892,6.0
2025-05-05 01:00:00,159,"81 St-Museum of Natural History (C,B)",Manhattan,40.781433,-73.972145,14.0
2025-05-05 01:00:00,160,"72 St (C,B)",Manhattan,40.775593,-73.97641,3.0
2025-05-05 01:00:00,162,"50 St (C,E)",Manhattan,40.762455,-73.985985,23.0
2025-05-05 01:00:00,164,"34 St-Penn Station (A,C,E)",Manhattan,40.75229,-73.99339,170.0
2025-05-05 01:00:00,165,"23 St (C,E)",Manhattan,40.745907,-73.99804,14.0
2025-05-05 01:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,40.732338,-74.000496,266.0
2025-05-05 01:00:00,168,"Spring St (C,E)",Manhattan,40.726227,-74.00374,7.0
2025-05-05 01:00:00,169,"Canal St (A,C,E)",Manhattan,40.720825,-74.005226,26.0
2025-05-05 01:00:00,173,"High St (A,C)",Brooklyn,40.699337,-73.99053,12.0
2025-05-05 01:00:00,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,40.688484,-73.985,20.0
2025-05-05 01:00:00,176,Lafayette Av (C),Brooklyn,40.68611,-73.973946,13.0
2025-05-05 01:00:00,177,Clinton-Washington Avs (C),Brooklyn,40.68326,-73.965836,4.0
2025-05-05 01:00:00,179,"Nostrand Av (A,C)",Brooklyn,40.68044,-73.950424,16.0
2025-05-05 01:00:00,180,Kingston-Throop Avs (C),Brooklyn,40.67992,-73.94086,13.0
2025-05-05 01:00:00,181,"Utica Av (A,C)",Brooklyn,40.679363,-73.93073,25.0
2025-05-05 01:00:00,182,Ralph Av (C),Brooklyn,40.67882,-73.920784,6.0
2025-05-05 01:00:00,183,Rockaway Av (C),Brooklyn,40.67834,-73.91195,9.0
2025-05-05 01:00:00,185,Liberty Av (C),Brooklyn,40.67454,-73.896545,3.0
2025-05-05 01:00:00,186,Van Siclen Av (C),Brooklyn,40.67271,-73.89036,2.0
2025-05-05 01:00:00,187,Shepherd Av (C),Brooklyn,40.67413,-73.88075,2.0
2025-05-05 01:00:00,188,"Euclid Av (A,C)",Brooklyn,40.675377,-73.87211,19.0
2025-05-05 01:00:00,189,Grant Av (A),Brooklyn,40.677044,-73.86505,9.0
2025-05-05 01:00:00,190,80 St (A),Queens,40.67937,-73.85899,7.0
2025-05-05 01:00:00,191,88 St (A),Queens,40.679844,-73.85147,1.0
2025-05-05 01:00:00,192,Rockaway Blvd (A),Queens,40.680428,-73.84386,18.0
2025-05-05 01:00:00,193,104 St (A),Queens,40.68171,-73.837685,1.0
2025-05-05 01:00:00,195,Ozone Park-Lefferts Blvd (A),Queens,40.68595,-73.8258,10.0
2025-05-05 01:00:00,196,Aqueduct Racetrack (A),Queens,40.672096,-73.83592,8.0
2025-05-05 01:00:00,197,Aqueduct-N Conduit Av (A),Queens,40.668236,-73.83406,4.0
2025-05-05 01:00:00,198,Howard Beach-JFK Airport (A),Queens,40.660477,-73.8303,92.0
2025-05-05 01:00:00,210,Norwood-205 St (D),Bronx,40.87481,-73.87885,10.0
2025-05-05 01:00:00,211,"Bedford Park Blvd (B,D)",Bronx,40.873245,-73.88714,14.0
2025-05-05 01:00:00,212,"Kingsbridge Rd (B,D)",Bronx,40.866978,-73.89351,9.0
2025-05-05 01:00:00,213,"Fordham Rd (B,D)",Bronx,40.861298,-73.89775,14.0
2025-05-05 01:00:00,214,"182-183 Sts (B,D)",Bronx,40.856094,-73.90074,6.0
2025-05-05 01:00:00,215,"Tremont Av (B,D)",Bronx,40.85041,-73.90523,10.0
2025-05-05 01:00:00,216,"174-175 Sts (B,D)",Bronx,40.8459,-73.91013,4.0
2025-05-05 01:00:00,217,"170 St (B,D)",Bronx,40.839306,-73.9134,6.0
2025-05-05 01:00:00,218,"167 St (B,D)",Bronx,40.83377,-73.91844,11.0
2025-05-05 01:00:00,220,"155 St (B,D)",Manhattan,40.830135,-73.93821,4.0
2025-05-05 01:00:00,221,21 St-Queensbridge (M),Queens,40.754204,-73.94283,14.0
2025-05-05 01:00:00,222,Roosevelt Island (M),Manhattan,40.759144,-73.95326,3.0
2025-05-05 01:00:00,223,"Lexington Av/63 St (M,Q)",Manhattan,40.76463,-73.96611,23.0
2025-05-05 01:00:00,224,57 St (M),Manhattan,40.763973,-73.97745,22.0
2025-05-05 01:00:00,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,40.758663,-73.98133,103.0
2025-05-05 01:00:00,228,"23 St (F,M)",Manhattan,40.742878,-73.99282,28.0
2025-05-05 01:00:00,231,"Grand St (B,D)",Manhattan,40.718266,-73.99375,26.0
2025-05-05 01:00:00,232,2 Av (F),Manhattan,40.7234,-73.98994,57.0
2025-05-05 01:00:00,234,East Broadway (F),Manhattan,40.713715,-73.99017,16.0
