Date,Hour,Station,Ridership,hour,temp,rhum,prcp,wspd,pres,cldc,coco
2025-09-16,2,Silk Institute,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Silk Institute,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Silk Institute,12,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Silk Institute,34,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Silk Institute,132,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Silk Institute,476,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Silk Institute,853,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Silk Institute,933,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Silk Institute,527,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Silk Institute,420,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Silk Institute,290,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Silk Institute,258,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Silk Institute,363,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Silk Institute,318,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Silk Institute,631,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Silk Institute,620,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Silk Institute,508,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Silk Institute,291,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Silk Institute,238,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Silk Institute,94,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Silk Institute,40,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Silk Institute,0,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Singasandra,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Singasandra,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Singasandra,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Singasandra,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Singasandra,0,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Singasandra,0,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Singasandra,15,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Singasandra,105,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Singasandra,189,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Singasandra,178,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Singasandra,116,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Singasandra,98,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Singasandra,61,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Singasandra,72,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Singasandra,56,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Singasandra,58,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Singasandra,85,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Singasandra,116,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Singasandra,140,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Singasandra,86,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Singasandra,52,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Singasandra,29,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Singasandra,15,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Singasandra,2,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Singayyanapalya,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Singayyanapalya,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Singayyanapalya,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Singayyanapalya,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Singayyanapalya,1,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Singayyanapalya,42,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Singayyanapalya,92,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Singayyanapalya,283,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Singayyanapalya,699,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Singayyanapalya,1027,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Singayyanapalya,625,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Singayyanapalya,379,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Singayyanapalya,294,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Singayyanapalya,263,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Singayyanapalya,292,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Singayyanapalya,372,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Singayyanapalya,657,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Singayyanapalya,833,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Singayyanapalya,986,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Singayyanapalya,825,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Singayyanapalya,457,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Singayyanapalya,384,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Singayyanapalya,256,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Singayyanapalya,30,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,"Sir M. Visvesvaraya Stn., Central College",0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,"Sir M. Visvesvaraya Stn., Central College",0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,"Sir M. Visvesvaraya Stn., Central College",0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,"Sir M. Visvesvaraya Stn., Central College",0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,"Sir M. Visvesvaraya Stn., Central College",1,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,"Sir M. Visvesvaraya Stn., Central College",6,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,"Sir M. Visvesvaraya Stn., Central College",42,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,"Sir M. Visvesvaraya Stn., Central College",154,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,"Sir M. Visvesvaraya Stn., Central College",228,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,"Sir M. Visvesvaraya Stn., Central College",322,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,"Sir M. Visvesvaraya Stn., Central College",434,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,"Sir M. Visvesvaraya Stn., Central College",813,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,"Sir M. Visvesvaraya Stn., Central College",1026,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,"Sir M. Visvesvaraya Stn., Central College",925,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,"Sir M. Visvesvaraya Stn., Central College",982,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,"Sir M. Visvesvaraya Stn., Central College",983,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,"Sir M. Visvesvaraya Stn., Central College",1405,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,"Sir M. Visvesvaraya Stn., Central College",2659,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,"Sir M. Visvesvaraya Stn., Central College",2388,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,"Sir M. Visvesvaraya Stn., Central College",1223,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,"Sir M. Visvesvaraya Stn., Central College",775,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,"Sir M. Visvesvaraya Stn., Central College",298,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,"Sir M. Visvesvaraya Stn., Central College",123,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,"Sir M. Visvesvaraya Stn., Central College",12,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,South End Circle,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,South End Circle,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,South End Circle,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,South End Circle,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,South End Circle,5,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,South End Circle,27,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,South End Circle,64,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,South End Circle,263,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,South End Circle,514,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,South End Circle,479,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,South End Circle,369,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,South End Circle,252,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,South End Circle,354,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,South End Circle,586,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,South End Circle,478,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,South End Circle,756,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,South End Circle,886,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,South End Circle,944,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,South End Circle,1446,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,South End Circle,1205,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,South End Circle,511,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,South End Circle,232,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,South End Circle,111,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,South End Circle,15,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,"Sri Balagangadharanatha Swamiji Station, Hosahalli",0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,"Sri Balagangadharanatha Swamiji Station, Hosahalli",0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,"Sri Balagangadharanatha Swamiji Station, Hosahalli",0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,"Sri Balagangadharanatha Swamiji Station, Hosahalli",0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,"Sri Balagangadharanatha Swamiji Station, Hosahalli",2,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,"Sri Balagangadharanatha Swamiji Station, Hosahalli",58,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,"Sri Balagangadharanatha Swamiji Station, Hosahalli",228,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,"Sri Balagangadharanatha Swamiji Station, Hosahalli",960,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,"Sri Balagangadharanatha Swamiji Station, Hosahalli",1985,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,"Sri Balagangadharanatha Swamiji Station, Hosahalli",2480,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,"Sri Balagangadharanatha Swamiji Station, Hosahalli",1647,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,"Sri Balagangadharanatha Swamiji Station, Hosahalli",667,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,"Sri Balagangadharanatha Swamiji Station, Hosahalli",495,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,"Sri Balagangadharanatha Swamiji Station, Hosahalli",395,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,"Sri Balagangadharanatha Swamiji Station, Hosahalli",337,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,"Sri Balagangadharanatha Swamiji Station, Hosahalli",363,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,"Sri Balagangadharanatha Swamiji Station, Hosahalli",401,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,"Sri Balagangadharanatha Swamiji Station, Hosahalli",470,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,"Sri Balagangadharanatha Swamiji Station, Hosahalli",542,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,"Sri Balagangadharanatha Swamiji Station, Hosahalli",391,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,"Sri Balagangadharanatha Swamiji Station, Hosahalli",287,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,"Sri Balagangadharanatha Swamiji Station, Hosahalli",169,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,"Sri Balagangadharanatha Swamiji Station, Hosahalli",73,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,"Sri Balagangadharanatha Swamiji Station, Hosahalli",12,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Sri Sathya Sai Hospital,7,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Sri Sathya Sai Hospital,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Sri Sathya Sai Hospital,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Sri Sathya Sai Hospital,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Sri Sathya Sai Hospital,1,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Sri Sathya Sai Hospital,6,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Sri Sathya Sai Hospital,45,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Sri Sathya Sai Hospital,69,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Sri Sathya Sai Hospital,103,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Sri Sathya Sai Hospital,152,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Sri Sathya Sai Hospital,242,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Sri Sathya Sai Hospital,372,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Sri Sathya Sai Hospital,521,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Sri Sathya Sai Hospital,504,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Sri Sathya Sai Hospital,529,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Sri Sathya Sai Hospital,902,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Sri Sathya Sai Hospital,1694,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Sri Sathya Sai Hospital,2187,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Sri Sathya Sai Hospital,2557,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Sri Sathya Sai Hospital,2042,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Sri Sathya Sai Hospital,966,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Sri Sathya Sai Hospital,455,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Sri Sathya Sai Hospital,174,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Sri Sathya Sai Hospital,19,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Srirampura,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Srirampura,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Srirampura,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Srirampura,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Srirampura,0,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Srirampura,32,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Srirampura,99,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Srirampura,495,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Srirampura,938,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Srirampura,1039,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Srirampura,633,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Srirampura,346,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Srirampura,244,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Srirampura,256,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Srirampura,278,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Srirampura,246,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Srirampura,244,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Srirampura,368,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Srirampura,475,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Srirampura,336,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Srirampura,238,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Srirampura,157,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Srirampura,58,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Srirampura,8,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Swami Vivekananda Road,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Swami Vivekananda Road,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Swami Vivekananda Road,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Swami Vivekananda Road,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Swami Vivekananda Road,13,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Swami Vivekananda Road,61,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Swami Vivekananda Road,127,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Swami Vivekananda Road,435,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Swami Vivekananda Road,891,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Swami Vivekananda Road,881,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Swami Vivekananda Road,711,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Swami Vivekananda Road,478,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Swami Vivekananda Road,368,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Swami Vivekananda Road,389,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Swami Vivekananda Road,396,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Swami Vivekananda Road,594,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Swami Vivekananda Road,1036,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Swami Vivekananda Road,1374,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Swami Vivekananda Road,1386,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Swami Vivekananda Road,1088,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Swami Vivekananda Road,485,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Swami Vivekananda Road,204,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Swami Vivekananda Road,119,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Swami Vivekananda Road,25,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Thalaghattapura,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Thalaghattapura,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Thalaghattapura,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Thalaghattapura,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Thalaghattapura,6,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Thalaghattapura,11,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Thalaghattapura,70,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Thalaghattapura,311,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Thalaghattapura,554,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Thalaghattapura,530,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Thalaghattapura,310,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Thalaghattapura,164,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Thalaghattapura,122,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Thalaghattapura,116,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Thalaghattapura,93,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Thalaghattapura,100,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Thalaghattapura,169,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Thalaghattapura,186,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Thalaghattapura,134,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Thalaghattapura,154,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Thalaghattapura,58,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Thalaghattapura,37,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Thalaghattapura,22,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Thalaghattapura,2,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Trinity,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Trinity,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Trinity,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Trinity,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Trinity,3,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Trinity,32,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Trinity,58,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Trinity,195,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Trinity,375,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Trinity,416,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Trinity,346,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Trinity,318,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Trinity,339,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Trinity,425,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Trinity,452,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Trinity,572,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Trinity,870,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Trinity,2145,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Trinity,4125,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Trinity,2902,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Trinity,1319,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Trinity,469,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Trinity,197,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Trinity,36,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Vajarahalli,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Vajarahalli,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Vajarahalli,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Vajarahalli,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Vajarahalli,3,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Vajarahalli,27,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Vajarahalli,116,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Vajarahalli,531,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Vajarahalli,880,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Vajarahalli,838,9,27.0,74,0.0,9.0,1012.0,4,3
2025-09-16,10,Vajarahalli,474,10,29.0,62,0.2,7.0,1011.0,4,8
2025-09-16,11,Vajarahalli,263,11,27.0,66,1.5,9.0,1011.0,4,25
2025-09-16,12,Vajarahalli,223,12,27.0,70,0.9,9.0,1011.0,4,25
2025-09-16,13,Vajarahalli,216,13,25.0,79,0.0,11.0,1012.0,4,18
2025-09-16,14,Vajarahalli,158,14,24.0,83,0.6,17.0,1013.0,4,18
2025-09-16,15,Vajarahalli,415,15,24.0,83,0.8,17.0,1014.0,4,18
2025-09-16,16,Vajarahalli,491,16,24.0,83,0.0,13.0,1014.0,4,25
2025-09-16,17,Vajarahalli,279,17,23.0,89,0.0,13.0,1015.0,4,7
2025-09-16,18,Vajarahalli,338,18,23.0,89,0.0,13.0,1014.0,4,7
2025-09-16,19,Vajarahalli,279,19,22.0,88,0.0,17.0,1014.0,4,7
2025-09-16,20,Vajarahalli,137,20,22.0,88,0.0,15.0,1013.0,4,3
2025-09-16,21,Vajarahalli,101,21,22.0,88,0.0,13.0,1013.0,4,3
2025-09-16,22,Vajarahalli,42,22,22.0,88,0.0,15.0,1012.0,4,3
2025-09-16,23,Vajarahalli,3,23,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,0,Vijayanagar,0,0,21.0,94,0.0,11.0,1013.0,4,3
2025-09-16,1,Vijayanagar,0,1,21.0,94,0.0,15.0,1014.0,4,3
2025-09-16,2,Vijayanagar,0,2,21.0,94,0.0,11.0,1015.0,4,3
2025-09-16,3,Vijayanagar,0,3,22.0,88,0.0,11.0,1015.0,4,3
2025-09-16,4,Vijayanagar,10,4,23.0,89,0.1,11.0,1015.0,4,3
2025-09-16,5,Vijayanagar,94,5,24.0,83,0.0,15.0,1015.0,4,5
2025-09-16,6,Vijayanagar,298,6,24.0,83,0.0,13.0,1015.0,4,5
2025-09-16,7,Vijayanagar,1036,7,26.0,74,0.2,13.0,1014.0,4,3
2025-09-16,8,Vijayanagar,2184,8,26.0,74,0.5,13.0,1013.0,4,3
2025-09-16,9,Vijayanagar,2880,9,27.0,74,0.0,9.0,1012.0,4,3
